promptID,premise,splits,heuristic_value,heuristic_friendlyname,heuristic_example_text,heuristic_payment_text,heuristic_checkbox_text,entailment_payment,neutral_payment,contradiction_payment,FAQ_direct_link
11225,GS's Saturday Evening Post articles eerily suggest words we were to hear 50 or 60 years later.,train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
19057,"In 1958, 4 percent of white Americans approved of interracial marriages.",train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
135140,Preventing developers from adding features is not as easy as it sounds.,train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
116405,"GQ editor Art Cooper reportedly received two $1-million loans, one for a Manhattan apartment, the other for a Connecticut farm.",dev,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
20947,"Afterward, Gordon thanked Earnhardt for teaching him all his tricks.",train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
37691,"If the number of voters is literally infinite, then the conclusion can be overturned.",train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
83991,"We have some very tough laws against gun violence in Texas, and federal law with its mandatory sentences is tough as well.",train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
105941,"Equally important--and I admit this sounds kind of cornball--success required the civic spiritedness of pro- and anti-busing parents alike, who saw their way clear to hammering out compromises.",train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
51926,"In addition, the unions sponsored voter guides and a get-out-the-vote campaign.",train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
13760,"If they have overestimated how far the CPI is off, Boskin and his commission may institutionalize an underestimated CPI--guaranteeing a yearly, stealth tax increase.",dev,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
132493,"Some House Republicans, including DeLay, have fired back at Bush, accusing him of betraying them, meddling in their business, and distorting their ideas.",train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
133175,"For example, no reasonable person would expect the United States to invade or bomb Turkey to stop genocide against the Kurds.",train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
108383,Once upon a time both he--and the audience--would be trying to peek up her short skirt.,train,hyponym,use a less specific term for a word in the text,"For example, if the text contains the word ""dog"" a less specific word could be ""canine"", ""mammal"" or ""animal"". Here are some additional examples: ""vehicle"" is less specific than ""car""; ""hot"" is less specific than ""boiling"", and ""a ball"" is less specific than ""a baseball"".","Adding this restriction to the definitely correct statement will add a bonus of $0.05. Because it's often more challenging to add this restriction to a maybe correct or definitely incorrect statement, doing so is worth a bonus of $0.10.",uses a less specific term for a word in the text,$0.05 ,$0.10 ,$0.10 ,https://docs.google.com/document/d/1uUr1ldO7oWAfbi255fKikS2C1ga6Px7IGlEdeI_Tr3c/edit#bookmark=kix.qk6n6l4ea6nx
